game_id,year,season,player,commentary
8,1907,winter,Germany,"In this turn, Germany's strategy involved a reduction of forces. It was forced to disband units at Ruh."
8,1907,winter,Russia,"In this turn, Russia's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Mos, an Army in Sev, an Army in War."
8,1907,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Par, a Fleet in Mar, an Army in Bre."
8,1908,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Nap (from France). The nation expanded into neutral territories, claiming Ser, ION, ADR, Bul."
8,1908,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pru."
8,1908,spring,Russia,"In this turn, Russia's strategy involved expansion. The nation expanded into neutral territories, claiming Ukr, HEL, Gal."
8,1908,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gas, LYO, IRI, Ruh, NWG, Tus, NTH."
8,1908,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Nap (from France) were repelled. The nation expanded into neutral territories, claiming Tyr, Rum."
8,1908,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Lvn."
8,1908,fall,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Sil, Den, Pru, Pie."
8,1908,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Rom (from Turkey), Kie (from Russia) were repelled. The nation expanded into neutral territories, claiming Bur, NTH, SKA, MAO."
8,1908,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Smy."
8,1908,winter,Germany,"In this turn, Germany's strategy involved a reduction of forces. It was forced to disband units at Nwy."
8,1908,winter,Russia,"In this turn, Russia's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in War."
8,1908,winter,France,"In this turn, France's strategy involved a reduction of forces. It was forced to disband units at MAO."
8,1909,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Nap (from France) were repelled. The nation expanded into neutral territories, claiming Apu, Syr, Tus."
8,1909,spring,Germany,"In this turn, Germany's strategy involved consolidation."
8,1909,spring,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Lvn."
8,1909,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Rom (from Turkey). However, its attempted attacks on Kie (from Russia) were repelled. The nation expanded into neutral territories, claiming Pie, Nwy."
8,1909,fall,Turkey,"In this turn, Turkey's strategy involved consolidation."
8,1909,fall,Germany,"In this turn, Germany's strategy involved holding positions."
8,1909,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Stp (from Germany). The nation expanded into neutral territories, claiming Pie."
8,1909,fall,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tus."
8,1909,winter,Germany,"In this turn, Germany's strategy involved a reduction of forces. It was forced to disband units at BAR."
8,1909,winter,Russia,"In this turn, Russia's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Mos."
8,1909,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre, an Army in Mar."
8,1910,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming TYS, ION."
8,1910,spring,Germany,"In this turn, Germany's strategy involved holding positions."
8,1910,spring,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Fin."
8,1910,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming SKA, NTH, ENG."
8,1910,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Sev (from Russia), Vie (from Russia). The nation expanded into neutral territories, claiming Tun, Arm. Logistically, it executed important convoys, including moving an army from Rom to Tun."
8,1910,fall,Germany,"In this turn, Germany's strategy involved consolidation."
8,1910,fall,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Den."
8,1910,fall,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Swe."
8,1910,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Con, an Army in Smy, an Army in Ank."
8,1910,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at HEL, Fin, Pie."
8,1910,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Bre."
9,1901,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Bul."
9,1901,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ION, Apu."
9,1901,spring,France,"In this turn, France's strategy involved expansion. The nation expanded into neutral territories, claiming Spa, MAO."
9,1901,spring,Austria,"In this turn, Austria's strategy involved expansion. The nation expanded into neutral territories, claiming Alb, Ser."
9,1901,spring,Germany,"In this turn, Germany's strategy involved expansion. The nation expanded into neutral territories, claiming Hol."
9,1901,spring,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming NWG, NTH, Yor."
9,1901,spring,Russia,"In this turn, Russia's strategy involved expansion. The nation expanded into neutral territories, claiming Lvn, BOT, Ukr."
9,1901,fall,Turkey,"In this turn, Turkey's strategy involved expansion. The nation expanded into neutral territories, claiming Arm."
9,1901,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tun. Logistically, it executed important convoys, including moving an army from Apu to Tun."
9,1901,fall,France,"In this turn, France's strategy involved expansion. The nation expanded into neutral territories, claiming Por, Spa."
